TIME_STAMP,BATCH_CODE,OPERATOR,WIDTH_1,GRADE_1,WIDTH_2,GRADE_2
"""11-16-2017 12:34:24 PM""","""33""","""3333""",23.433,"""B""",23.426,"""B"""
"""11-16-2017 12:34:42 PM""","""33""","""3333""",23.44,"""B""",23.419,"""B"""
"""11-16-2017 12:34:57 PM""","""33""","""3333""",23.433,"""B""",23.432,"""B"""
"""11-16-2017 12:35:12 PM""","""33""","""3333""",23.434,"""B""",23.433,"""B"""
"""11-16-2017 12:35:53 PM""","""33""","""3333""",23.384,"""NA""",23.461,"""C"""
"""11-16-2017 05:07:05 PM""","""33""","""333""",23.429,"""B""",23.443,"""C"""
"""11-16-2017 05:07:20 PM""","""33""","""333""",23.403,"""A""",23.457,"""C"""
"""11-21-2017 12:39:12 PM""","""33""","""333""",23.395,"""A""",23.434,"""B"""
"""11-21-2017 12:39:27 PM""","""33""","""333""",23.398,"""A""",23.47,"""C"""
"""11-21-2017 12:39:42 PM""","""33""","""333""",23.464,"""C""",23.414,"""A"""
"""11-21-2017 12:39:57 PM""","""33""","""333""",23.441,"""B""",23.411,"""A"""
"""11-21-2017 12:40:12 PM""","""33""","""333""",23.449,"""C""",23.428,"""B"""
"""11-21-2017 12:40:26 PM""","""33""","""333""",23.398,"""A""",23.47,"""C"""
"""11-21-2017 12:40:41 PM""","""33""","""333""",23.407,"""A""",23.465,"""C"""
"""05-10-2017 12:40:22 PM""","""ctc""","""abcd""",23.423,"""B""",23.406,"""A"""
"""05-10-2017 12:40:34 PM""","""ctc""","""abcd""",23.423,"""B""",23.406,"""A"""
"""05-10-2017 12:40:46 PM""","""ctc""","""abcd""",22.842,"""NA""",22.865,"""NA"""
"""11-23-2017 04:06:28 PM""","""44""","""444""",23.571,"""NA""",23.497,"""NA"""
"""11-23-2017 04:41:14 PM""","""44""","""44""",23.373,"""NA""",23.46,"""C"""
"""11-24-2017 12:28:50 PM""","""55""","""55""",23.417,"""B""",23.443,"""C"""
"""11-24-2017 12:39:58 PM""","""55""","""55""",23.439,"""B""",23.393,"""A"""
"""11-24-2017 12:40:15 PM""","""55""","""55""",23.422,"""B""",23.422,"""B"""
"""11-24-2017 12:40:31 PM""","""55""","""55""",23.459,"""C""",23.381,"""NA"""
"""11-24-2017 12:40:47 PM""","""55""","""55""",23.389,"""NA""",23.467,"""C"""
"""11-24-2017 12:41:03 PM""","""55""","""55""",23.371,"""NA""",23.473,"""NA"""
"""11-24-2017 12:41:20 PM""","""55""","""55""",23.402,"""A""",23.467,"""C"""
"""11-24-2017 12:41:36 PM""","""55""","""55""",23.387,"""NA""",23.486,"""NA"""
"""11-24-2017 12:41:53 PM""","""55""","""55""",23.454,"""C""",23.426,"""B"""
"""11-24-2017 12:42:09 PM""","""55""","""55""",23.42,"""B""",23.412,"""A"""
"""11-24-2017 12:42:26 PM""","""55""","""55""",23.436,"""B""",23.414,"""A"""
"""11-24-2017 12:42:42 PM""","""55""","""55""",23.4,"""A""",23.43,"""B"""
"""11-24-2017 12:42:58 PM""","""55""","""55""",23.417,"""B""",23.438,"""B"""
"""11-24-2017 12:43:15 PM""","""55""","""55""",23.376,"""NA""",23.456,"""C"""
"""11-24-2017 12:43:31 PM""","""55""","""55""",23.457,"""C""",23.365,"""NA"""
"""11-24-2017 12:43:47 PM""","""55""","""55""",23.442,"""B""",23.427,"""B"""
"""11-24-2017 12:44:03 PM""","""55""","""55""",23.359,"""NA""",23.484,"""NA"""
"""11-24-2017 12:44:20 PM""","""55""","""55""",23.387,"""NA""",23.478,"""NA"""
"""11-24-2017 12:44:36 PM""","""55""","""55""",23.374,"""NA""",23.462,"""C"""
"""11-24-2017 12:44:53 PM""","""55""","""55""",23.382,"""NA""",23.467,"""C"""
"""11-24-2017 12:45:09 PM""","""55""","""55""",23.426,"""B""",23.409,"""A"""
"""11-24-2017 12:45:26 PM""","""55""","""55""",23.433,"""B""",23.41,"""A"""
"""11-24-2017 12:45:42 PM""","""55""","""55""",23.427,"""B""",23.421,"""B"""
"""11-24-2017 12:45:58 PM""","""55""","""55""",23.382,"""NA""",23.444,"""C"""
"""11-24-2017 12:46:15 PM""","""55""","""55""",23.459,"""C""",23.368,"""NA"""
"""11-24-2017 12:46:31 PM""","""55""","""55""",23.384,"""NA""",23.453,"""C"""
"""11-24-2017 12:46:47 PM""","""55""","""55""",23.39,"""A""",23.475,"""NA"""
"""11-24-2017 12:47:04 PM""","""55""","""55""",23.439,"""B""",23.415,"""A"""
"""11-24-2017 12:47:21 PM""","""55""","""55""",23.431,"""B""",23.411,"""A"""
"""11-24-2017 12:47:38 PM""","""55""","""55""",23.402,"""A""",23.431,"""B"""
"""11-24-2017 12:47:54 PM""","""55""","""55""",23.363,"""NA""",23.486,"""NA"""
"""11-24-2017 12:48:10 PM""","""55""","""55""",23.379,"""NA""",23.483,"""NA"""
"""11-24-2017 12:48:26 PM""","""55""","""55""",23.359,"""NA""",23.474,"""NA"""
"""11-24-2017 12:48:43 PM""","""55""","""55""",23.364,"""NA""",23.48,"""NA"""
"""11-24-2017 12:49:00 PM""","""55""","""55""",23.442,"""B""",23.384,"""NA"""
"""11-24-2017 12:49:16 PM""","""55""","""55""",23.432,"""B""",23.421,"""B"""
"""11-24-2017 12:49:33 PM""","""55""","""55""",23.369,"""NA""",23.473,"""NA"""
"""11-24-2017 12:49:49 PM""","""55""","""55""",23.41,"""A""",23.435,"""B"""
"""11-24-2017 12:50:05 PM""","""55""","""55""",23.378,"""NA""",23.489,"""NA"""
"""11-24-2017 12:50:22 PM""","""55""","""55""",23.374,"""NA""",23.468,"""C"""
"""11-24-2017 12:50:38 PM""","""55""","""55""",23.433,"""B""",23.434,"""B"""
"""11-24-2017 12:50:55 PM""","""55""","""55""",23.381,"""NA""",23.448,"""C"""
"""11-24-2017 12:51:11 PM""","""55""","""55""",23.438,"""B""",23.401,"""A"""
"""11-24-2017 12:51:27 PM""","""55""","""55""",23.433,"""B""",23.4,"""A"""
"""11-24-2017 12:51:44 PM""","""55""","""55""",23.392,"""A""",23.458,"""C"""
"""11-24-2017 12:52:00 PM""","""55""","""55""",23.385,"""NA""",23.457,"""C"""
"""11-24-2017 12:52:37 PM""","""55""","""55""",23.422,"""B""",23.418,"""B"""
"""11-24-2017 12:52:53 PM""","""55""","""55""",23.423,"""B""",23.417,"""B"""
"""07-14-2006 01:18:27 PM""","""55""","""555""",23.446,"""C""",23.425,"""B"""
"""11-24-2017 01:18:54 PM""","""55""","""555""",23.485,"""NA""",23.415,"""A"""
"""11-24-2017 01:19:26 PM""","""55""","""555""",23.429,"""B""",23.402,"""A"""
"""11-24-2017 01:19:42 PM""","""55""","""555""",23.445,"""C""",23.418,"""B"""
"""11-24-2017 01:19:59 PM""","""55""","""555""",23.41,"""A""",23.456,"""C"""
"""11-24-2017 01:20:15 PM""","""55""","""555""",23.44,"""B""",23.412,"""A"""
"""11-24-2017 01:20:31 PM""","""55""","""555""",23.383,"""NA""",23.451,"""C"""
"""11-24-2017 01:56:51 PM""","""55""","""555""",23.416,"""A""",23.461,"""C"""
"""11-24-2017 01:57:08 PM""","""55""","""555""",23.391,"""A""",23.48,"""NA"""
"""11-24-2017 01:57:24 PM""","""55""","""555""",23.477,"""NA""",23.482,"""NA"""
"""11-24-2017 01:57:41 PM""","""55""","""555""",23.402,"""A""",23.473,"""NA"""
"""11-24-2017 01:57:58 PM""","""55""","""555""",23.399,"""A""",23.468,"""C"""
"""11-24-2017 01:58:14 PM""","""55""","""555""",23.389,"""NA""",23.473,"""NA"""
"""11-24-2017 01:58:31 PM""","""55""","""555""",23.426,"""B""",23.476,"""NA"""
"""11-24-2017 01:58:47 PM""","""55""","""555""",23.447,"""C""",23.459,"""C"""
"""11-24-2017 01:59:04 PM""","""55""","""555""",23.445,"""C""",23.419,"""B"""
"""11-24-2017 01:59:20 PM""","""55""","""555""",23.413,"""A""",23.476,"""NA"""
"""11-24-2017 01:59:37 PM""","""55""","""555""",23.373,"""NA""",23.485,"""NA"""
"""11-24-2017 01:59:53 PM""","""55""","""555""",23.454,"""C""",23.455,"""C"""
"""11-24-2017 02:00:10 PM""","""55""","""555""",23.455,"""C""",23.468,"""C"""
"""11-24-2017 02:00:26 PM""","""55""","""555""",23.449,"""C""",23.46,"""C"""
"""11-24-2017 02:00:43 PM""","""55""","""555""",23.4,"""A""",23.497,"""NA"""
"""11-24-2017 02:00:59 PM""","""55""","""555""",23.477,"""NA""",23.415,"""A"""
"""11-24-2017 02:01:15 PM""","""55""","""555""",23.394,"""A""",23.44,"""B"""
"""11-24-2017 02:01:33 PM""","""55""","""555""",23.407,"""A""",23.426,"""B"""
"""11-24-2017 02:01:49 PM""","""55""","""555""",23.402,"""A""",23.459,"""C"""
"""11-24-2017 02:02:05 PM""","""55""","""555""",23.38,"""NA""",23.474,"""NA"""
"""11-24-2017 02:02:22 PM""","""55""","""555""",23.4,"""A""",23.434,"""B"""
"""11-24-2017 02:02:38 PM""","""55""","""555""",23.406,"""A""",23.423,"""B"""
"""11-24-2017 02:02:54 PM""","""55""","""555""",23.45,"""C""",23.413,"""A"""
"""11-24-2017 02:03:11 PM""","""55""","""555""",23.444,"""C""",23.389,"""NA"""
"""11-24-2017 02:03:27 PM""","""55""","""555""",23.458,"""C""",23.475,"""NA"""
"""11-24-2017 02:03:43 PM""","""55""","""555""",23.45,"""C""",23.389,"""NA"""
"""11-24-2017 02:04:00 PM""","""55""","""555""",23.462,"""C""",23.485,"""NA"""
"""11-24-2017 02:04:18 PM""","""55""","""555""",23.405,"""A""",23.442,"""B"""
"""11-24-2017 02:04:35 PM""","""55""","""555""",23.457,"""C""",23.452,"""C"""
"""11-24-2017 02:04:52 PM""","""55""","""555""",23.475,"""NA""",23.457,"""C"""
"""11-24-2017 02:05:09 PM""","""55""","""555""",23.401,"""A""",23.418,"""B"""
"""11-24-2017 02:05:25 PM""","""55""","""555""",23.37,"""NA""",23.428,"""B"""
"""11-24-2017 02:05:41 PM""","""55""","""555""",23.461,"""C""",23.401,"""A"""
"""11-24-2017 02:06:38 PM""","""55""","""555""",23.35,"""NA""",23.438,"""B"""
"""11-24-2017 02:07:16 PM""","""55""","""555""",23.407,"""A""",23.422,"""B"""
"""11-24-2017 02:07:32 PM""","""55""","""555""",23.372,"""NA""",23.403,"""A"""
"""11-24-2017 02:07:48 PM""","""55""","""555""",23.399,"""A""",23.448,"""C"""
"""11-24-2017 02:08:04 PM""","""55""","""555""",23.412,"""A""",23.425,"""B"""
"""11-24-2017 02:08:21 PM""","""55""","""555""",23.469,"""C""",23.41,"""A"""
"""11-24-2017 02:08:37 PM""","""55""","""555""",23.449,"""C""",23.456,"""C"""
"""11-24-2017 02:08:54 PM""","""55""","""555""",23.398,"""A""",23.42,"""B"""
"""11-24-2017 02:09:10 PM""","""55""","""555""",23.462,"""C""",23.429,"""B"""
"""05-10-2017 12:40:46 PM""","""ctc""","""abcd""",22.842,"""NA""",22.865,"""NA"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 09:57:45 AM""","""10102017""","""bsdpo""",23.357,"""NA""",23.405,"""A"""
"""10-10-2017 09:58:50 AM""","""10102017""","""bsdpo""",23.374,"""NA""",23.469,"""C"""
"""10-10-2017 09:59:03 AM""","""10102017""","""bsdpo""",23.357,"""NA""",23.405,"""A"""
"""10-10-2017 09:59:03 AM""","""10102017""","""bsdpo""",23.357,"""NA""",23.405,"""A"""
"""11-16-2017 12:39:43 PM""","""33""","""3333""",23.399,"""A""",23.468,"""C"""
"""11-16-2017 12:40:36 PM""","""33""","""3333""",23.418,"""B""",23.419,"""B"""
"""11-16-2017 12:40:50 PM""","""33""","""3333""",23.4,"""A""",23.414,"""A"""
"""11-16-2017 12:41:05 PM""","""33""","""3333""",23.476,"""NA""",23.397,"""A"""
"""11-16-2017 12:41:20 PM""","""33""","""3333""",23.404,"""A""",23.484,"""NA"""
"""11-16-2017 12:41:35 PM""","""33""","""3333""",23.449,"""C""",23.396,"""A"""
"""11-16-2017 12:41:49 PM""","""33""","""3333""",23.389,"""NA""",23.407,"""A"""
"""11-16-2017 12:42:04 PM""","""33""","""3333""",23.439,"""B""",23.401,"""A"""
"""11-16-2017 12:43:44 PM""","""33""","""3333""",23.457,"""C""",23.401,"""A"""
"""11-16-2017 12:44:27 PM""","""33""","""3333""",23.455,"""C""",23.4,"""A"""
"""11-16-2017 12:44:45 PM""","""33""","""3333""",23.47,"""C""",23.448,"""C"""
"""11-16-2017 12:44:59 PM""","""33""","""3333""",23.383,"""NA""",23.463,"""C"""
"""11-16-2017 12:45:17 PM""","""33""","""3333""",23.465,"""C""",23.385,"""NA"""
"""11-16-2017 12:45:37 PM""","""33""","""3333""",23.428,"""B""",23.368,"""NA"""
"""11-16-2017 12:45:52 PM""","""33""","""3333""",23.472,"""NA""",23.422,"""B"""
"""11-16-2017 12:46:06 PM""","""33""","""3333""",23.417,"""B""",23.454,"""C"""
"""11-16-2017 12:46:22 PM""","""33""","""3333""",23.405,"""A""",23.454,"""C"""
"""11-16-2017 12:46:37 PM""","""33""","""3333""",23.459,"""C""",23.384,"""NA"""
"""11-16-2017 12:46:52 PM""","""33""","""3333""",23.382,"""NA""",23.451,"""C"""
"""11-16-2017 05:04:53 PM""","""33""","""333""",23.397,"""A""",23.461,"""C"""
"""11-16-2017 05:05:08 PM""","""33""","""333""",23.439,"""B""",23.44,"""B"""
"""11-16-2017 05:05:22 PM""","""33""","""333""",23.369,"""NA""",23.422,"""B"""
"""11-16-2017 05:05:37 PM""","""33""","""333""",23.442,"""B""",23.44,"""B"""
"""11-16-2017 05:05:52 PM""","""33""","""333""",23.387,"""NA""",23.446,"""C"""
"""11-16-2017 05:06:06 PM""","""33""","""333""",23.42,"""B""",23.416,"""A"""
"""11-16-2017 05:06:21 PM""","""33""","""333""",23.419,"""B""",23.411,"""A"""
"""11-16-2017 05:06:36 PM""","""33""","""333""",23.424,"""B""",23.436,"""B"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""10-28-2017 05:58:40 PM""","""33""","""333""",23.43,"""B""",23.422,"""B"""
"""10-28-2017 06:01:32 PM""","""33""","""333""",23.381,"""NA""",23.449,"""C"""
"""10-28-2017 06:01:47 PM""","""33""","""333""",23.382,"""NA""",23.449,"""C"""
"""10-28-2017 06:02:06 PM""","""33""","""333""",23.473,"""NA""",23.375,"""NA"""
"""10-28-2017 06:02:28 PM""","""33""","""333""",23.474,"""NA""",23.378,"""NA"""
"""10-28-2017 06:02:47 PM""","""33""","""333""",23.46,"""C""",23.42,"""B"""
"""10-28-2017 06:08:38 PM""","""33""","""333""",23.457,"""C""",23.406,"""A"""
"""10-28-2017 06:08:38 PM""","""33""","""333""",23.457,"""C""",23.406,"""A"""
"""10-28-2017 06:08:54 PM""","""33""","""333""",23.426,"""B""",23.435,"""B"""
"""10-28-2017 06:08:54 PM""","""33""","""333""",23.426,"""B""",23.435,"""B"""
"""10-28-2017 06:09:11 PM""","""33""","""333""",23.424,"""B""",23.452,"""C"""
"""10-28-2017 06:09:11 PM""","""33""","""333""",23.424,"""B""",23.452,"""C"""
"""10-28-2017 06:09:25 PM""","""33""","""333""",23.448,"""C""",23.39,"""A"""
"""10-28-2017 06:09:25 PM""","""33""","""333""",23.448,"""C""",23.39,"""A"""
"""10-28-2017 06:09:39 PM""","""33""","""333""",23.425,"""B""",23.439,"""B"""
"""10-28-2017 06:09:39 PM""","""33""","""333""",23.425,"""B""",23.439,"""B"""
"""10-28-2017 06:09:53 PM""","""33""","""333""",23.41,"""A""",23.444,"""C"""
"""10-28-2017 06:09:53 PM""","""33""","""333""",23.41,"""A""",23.444,"""C"""
"""10-28-2017 06:10:06 PM""","""33""","""333""",23.399,"""A""",23.478,"""NA"""
"""10-28-2017 06:10:32 PM""","""33""","""333""",23.439,"""B""",23.392,"""A"""
"""10-28-2017 06:10:32 PM""","""33""","""333""",23.439,"""B""",23.392,"""A"""
"""10-28-2017 06:10:46 PM""","""33""","""333""",23.399,"""A""",23.478,"""NA"""
"""10-28-2017 06:11:08 PM""","""33""","""333""",23.393,"""A""",23.452,"""C"""
"""10-28-2017 06:11:08 PM""","""33""","""333""",23.393,"""A""",23.452,"""C"""
"""10-28-2017 06:11:22 PM""","""33""","""333""",23.433,"""B""",23.409,"""A"""
"""10-28-2017 06:11:22 PM""","""33""","""333""",23.433,"""B""",23.409,"""A"""
"""10-28-2017 06:11:46 PM""","""33""","""333""",23.386,"""NA""",23.449,"""C"""
"""10-28-2017 06:11:57 PM""","""33""","""333""",23.462,"""C""",23.383,"""NA"""
"""10-28-2017 06:12:10 PM""","""33""","""333""",23.438,"""B""",23.4,"""A"""
"""10-28-2017 06:12:10 PM""","""33""","""333""",23.438,"""B""",23.4,"""A"""
"""10-28-2017 06:12:24 PM""","""33""","""333""",23.439,"""B""",23.381,"""NA"""
"""10-28-2017 06:12:34 PM""","""33""","""333""",23.385,"""NA""",23.465,"""C"""
"""10-28-2017 06:13:07 PM""","""33""","""333""",23.399,"""A""",23.466,"""C"""
"""10-28-2017 06:13:07 PM""","""33""","""333""",23.399,"""A""",23.466,"""C"""
"""10-28-2017 06:13:21 PM""","""33""","""333""",23.38,"""NA""",23.49,"""NA"""
"""10-28-2017 06:13:47 PM""","""33""","""333""",23.453,"""C""",23.416,"""A"""
"""10-28-2017 06:13:47 PM""","""33""","""333""",23.453,"""C""",23.416,"""A"""
"""10-28-2017 06:14:01 PM""","""33""","""333""",23.393,"""A""",23.465,"""C"""
"""10-28-2017 06:14:01 PM""","""33""","""333""",23.393,"""A""",23.465,"""C"""
"""10-28-2017 06:14:13 PM""","""33""","""333""",23.387,"""NA""",23.444,"""C"""
"""10-28-2017 06:14:24 PM""","""33""","""333""",23.432,"""B""",23.44,"""B"""
"""10-28-2017 06:14:24 PM""","""33""","""333""",23.432,"""B""",23.44,"""B"""
"""10-28-2017 06:14:48 PM""","""33""","""333""",23.38,"""NA""",23.464,"""C"""
"""10-28-2017 06:14:59 PM""","""33""","""333""",23.422,"""B""",23.43,"""B"""
"""10-28-2017 06:14:59 PM""","""33""","""333""",23.422,"""B""",23.43,"""B"""
"""10-28-2017 06:15:14 PM""","""33""","""333""",23.385,"""NA""",23.437,"""B"""
"""10-28-2017 06:15:36 PM""","""33""","""333""",23.433,"""B""",23.449,"""C"""
"""10-28-2017 06:15:36 PM""","""33""","""333""",23.433,"""B""",23.449,"""C"""
"""10-28-2017 06:15:51 PM""","""33""","""333""",23.408,"""A""",23.421,"""B"""
"""10-28-2017 06:15:51 PM""","""33""","""333""",23.408,"""A""",23.421,"""B"""
"""10-28-2017 06:16:05 PM""","""33""","""333""",23.405,"""A""",23.45,"""C"""
"""10-28-2017 06:16:05 PM""","""33""","""333""",23.405,"""A""",23.45,"""C"""
"""10-28-2017 06:16:27 PM""","""33""","""333""",23.438,"""B""",23.398,"""A"""
"""10-28-2017 06:16:27 PM""","""33""","""333""",23.438,"""B""",23.398,"""A"""
"""10-28-2017 06:16:39 PM""","""33""","""333""",23.37,"""NA""",23.465,"""C"""
"""10-28-2017 06:16:50 PM""","""33""","""333""",23.466,"""C""",23.407,"""A"""
"""10-28-2017 06:16:50 PM""","""33""","""333""",23.466,"""C""",23.407,"""A"""
"""10-28-2017 06:17:04 PM""","""33""","""333""",23.414,"""A""",23.442,"""B"""
"""10-28-2017 06:17:04 PM""","""33""","""333""",23.414,"""A""",23.442,"""B"""
"""10-28-2017 06:17:17 PM""","""33""","""333""",23.375,"""NA""",23.452,"""C"""
"""10-28-2017 06:17:28 PM""","""33""","""333""",23.436,"""B""",23.423,"""B"""
"""10-28-2017 06:17:28 PM""","""33""","""333""",23.436,"""B""",23.423,"""B"""
"""10-28-2017 06:17:42 PM""","""33""","""333""",23.447,"""C""",23.444,"""C"""
"""10-28-2017 06:17:42 PM""","""33""","""333""",23.447,"""C""",23.444,"""C"""
"""10-28-2017 06:17:54 PM""","""33""","""333""",23.456,"""C""",23.428,"""B"""
"""10-28-2017 06:17:54 PM""","""33""","""333""",23.456,"""C""",23.428,"""B"""
"""10-28-2017 06:18:07 PM""","""33""","""333""",23.413,"""A""",23.448,"""C"""
"""10-28-2017 06:18:07 PM""","""33""","""333""",23.413,"""A""",23.448,"""C"""
"""10-28-2017 06:18:19 PM""","""33""","""333""",23.467,"""C""",23.415,"""A"""
"""10-28-2017 06:18:19 PM""","""33""","""333""",23.467,"""C""",23.415,"""A"""
"""10-28-2017 06:18:32 PM""","""33""","""333""",23.473,"""NA""",23.393,"""A"""
"""10-28-2017 06:18:42 PM""","""33""","""333""",23.403,"""A""",23.461,"""C"""
"""10-28-2017 06:18:42 PM""","""33""","""333""",23.403,"""A""",23.461,"""C"""
"""10-28-2017 06:19:21 PM""","""33""","""333""",23.413,"""A""",23.49,"""NA"""
"""10-28-2017 06:19:33 PM""","""33""","""333""",23.441,"""B""",23.42,"""B"""
"""10-28-2017 06:19:33 PM""","""33""","""333""",23.441,"""B""",23.42,"""B"""
"""10-28-2017 06:19:47 PM""","""33""","""333""",23.395,"""A""",23.461,"""C"""
"""10-28-2017 06:19:47 PM""","""33""","""333""",23.395,"""A""",23.461,"""C"""
"""11-16-2017 01:02:23 PM""","""33""","""3333""",23.487,"""NA""",23.543,"""NA"""
"""11-16-2017 01:03:13 PM""","""33""","""3333""",23.396,"""A""",23.466,"""C"""
